"n_features","strategy","meanAcc","acc_1","acc_2","acc_3","acc_4","acc_5","acc_6","acc_7","acc_8","acc_9","acc_10","acc_11","acc_12","acc_13","acc_14","acc_15","acc_16","acc_17","acc_18","acc_19","acc_20","acc_21","acc_22","acc_23","acc_24","acc_25"
330,"inclusion",0.852527472527473,0.928571428571429,0.857142857142857,0.769230769230769,0.928571428571429,0.846153846153846,0.928571428571429,0.846153846153846,0.692307692307692,0.857142857142857,0.714285714285714,0.928571428571429,0.714285714285714,0.769230769230769,1,0.857142857142857,0.692307692307692,0.785714285714286,0.857142857142857,0.923076923076923,0.928571428571429,0.928571428571429,1,1,0.714285714285714,0.846153846153846
335,"inclusion",0.846813186813187,0.785714285714286,0.785714285714286,0.923076923076923,0.928571428571429,0.846153846153846,0.928571428571429,0.714285714285714,0.769230769230769,0.857142857142857,0.846153846153846,0.846153846153846,0.642857142857143,0.928571428571429,0.769230769230769,0.928571428571429,0.769230769230769,0.928571428571429,0.923076923076923,0.785714285714286,0.928571428571429,0.846153846153846,0.857142857142857,0.857142857142857,0.928571428571429,0.846153846153846
340,"inclusion",0.851428571428571,0.785714285714286,0.928571428571429,0.923076923076923,1,0.615384615384615,0.923076923076923,0.785714285714286,0.857142857142857,0.923076923076923,0.857142857142857,0.846153846153846,0.928571428571429,0.857142857142857,0.928571428571429,0.769230769230769,0.692307692307692,0.857142857142857,0.857142857142857,0.846153846153846,0.857142857142857,0.928571428571429,0.769230769230769,0.928571428571429,0.692307692307692,0.928571428571429
345,"inclusion",0.834725274725275,0.769230769230769,0.692307692307692,0.857142857142857,0.857142857142857,0.928571428571429,0.857142857142857,0.769230769230769,0.928571428571429,0.857142857142857,0.846153846153846,1,0.714285714285714,0.928571428571429,0.769230769230769,0.923076923076923,0.785714285714286,0.857142857142857,0.923076923076923,0.769230769230769,0.785714285714286,0.785714285714286,0.846153846153846,1,0.846153846153846,0.571428571428571
350,"inclusion",0.845714285714286,0.928571428571429,0.857142857142857,0.615384615384615,0.923076923076923,0.785714285714286,0.846153846153846,0.928571428571429,0.769230769230769,0.857142857142857,0.928571428571429,0.857142857142857,0.923076923076923,0.714285714285714,0.857142857142857,0.692307692307692,0.692307692307692,1,0.928571428571429,0.928571428571429,0.846153846153846,0.714285714285714,1,0.846153846153846,0.857142857142857,0.846153846153846
355,"inclusion",0.826813186813187,0.714285714285714,1,0.769230769230769,0.785714285714286,0.769230769230769,0.923076923076923,0.846153846153846,0.928571428571429,0.785714285714286,0.5,0.714285714285714,0.846153846153846,0.785714285714286,1,1,0.857142857142857,0.692307692307692,0.857142857142857,0.769230769230769,0.928571428571429,0.785714285714286,0.928571428571429,0.769230769230769,0.714285714285714,1
360,"inclusion",0.833186813186813,0.923076923076923,0.785714285714286,0.769230769230769,0.857142857142857,0.785714285714286,0.846153846153846,0.692307692307692,0.714285714285714,0.928571428571429,0.785714285714286,0.785714285714286,0.928571428571429,0.785714285714286,0.923076923076923,0.846153846153846,0.857142857142857,0.642857142857143,0.923076923076923,0.714285714285714,1,0.857142857142857,0.857142857142857,0.846153846153846,0.846153846153846,0.928571428571429
365,"inclusion",0.837802197802198,0.785714285714286,0.769230769230769,0.785714285714286,0.857142857142857,0.769230769230769,0.769230769230769,0.928571428571429,0.928571428571429,0.846153846153846,0.785714285714286,0.785714285714286,0.692307692307692,0.714285714285714,0.923076923076923,0.928571428571429,0.857142857142857,0.857142857142857,0.769230769230769,1,0.857142857142857,0.928571428571429,0.785714285714286,0.928571428571429,1,0.692307692307692
370,"inclusion",0.844175824175824,1,0.846153846153846,0.857142857142857,0.846153846153846,0.857142857142857,0.928571428571429,0.857142857142857,0.769230769230769,0.846153846153846,0.857142857142857,0.923076923076923,0.785714285714286,0.928571428571429,0.857142857142857,0.769230769230769,0.714285714285714,0.714285714285714,0.846153846153846,0.857142857142857,0.923076923076923,0.785714285714286,0.785714285714286,0.857142857142857,0.846153846153846,0.846153846153846
375,"inclusion",0.847032967032967,0.714285714285714,0.846153846153846,0.928571428571429,1,0.785714285714286,0.846153846153846,0.769230769230769,0.714285714285714,0.857142857142857,0.928571428571429,0.769230769230769,0.846153846153846,0.928571428571429,0.857142857142857,0.785714285714286,0.928571428571429,0.785714285714286,1,0.928571428571429,0.615384615384615,0.857142857142857,0.769230769230769,0.857142857142857,0.857142857142857,1
380,"inclusion",0.832527472527473,0.928571428571429,0.923076923076923,0.785714285714286,0.642857142857143,0.769230769230769,0.923076923076923,0.928571428571429,0.714285714285714,0.928571428571429,0.692307692307692,0.923076923076923,0.769230769230769,0.928571428571429,0.571428571428571,0.857142857142857,0.928571428571429,0.846153846153846,0.928571428571429,0.846153846153846,0.785714285714286,0.923076923076923,0.714285714285714,0.928571428571429,0.769230769230769,0.857142857142857
385,"inclusion",0.839120879120879,0.785714285714286,0.785714285714286,0.923076923076923,0.857142857142857,0.769230769230769,0.785714285714286,0.846153846153846,0.857142857142857,0.785714285714286,0.846153846153846,0.928571428571429,0.571428571428571,0.923076923076923,0.923076923076923,0.928571428571429,0.846153846153846,0.857142857142857,1,0.857142857142857,0.785714285714286,0.846153846153846,0.769230769230769,0.785714285714286,0.785714285714286,0.928571428571429
390,"inclusion",0.830989010989011,0.692307692307692,0.785714285714286,0.846153846153846,0.785714285714286,0.928571428571429,0.785714285714286,0.857142857142857,0.769230769230769,0.857142857142857,0.769230769230769,0.785714285714286,0.615384615384615,0.928571428571429,0.928571428571429,0.923076923076923,0.928571428571429,0.714285714285714,0.846153846153846,0.928571428571429,0.846153846153846,0.769230769230769,0.769230769230769,0.857142857142857,0.928571428571429,0.928571428571429
395,"inclusion",0.838461538461538,0.846153846153846,0.785714285714286,0.923076923076923,0.857142857142857,0.928571428571429,0.692307692307692,1,0.714285714285714,0.928571428571429,0.857142857142857,0.714285714285714,1,0.692307692307692,0.923076923076923,0.928571428571429,0.769230769230769,0.785714285714286,0.846153846153846,0.714285714285714,0.857142857142857,0.785714285714286,0.846153846153846,0.928571428571429,0.714285714285714,0.923076923076923
400,"inclusion",0.82967032967033,0.769230769230769,0.857142857142857,1,0.692307692307692,0.785714285714286,0.714285714285714,0.923076923076923,0.923076923076923,0.785714285714286,1,0.846153846153846,0.857142857142857,0.785714285714286,0.846153846153846,0.928571428571429,0.714285714285714,0.769230769230769,1,0.5,0.923076923076923,0.692307692307692,0.857142857142857,0.928571428571429,1,0.642857142857143
405,"inclusion",0.828351648351648,0.642857142857143,0.714285714285714,0.857142857142857,1,0.923076923076923,0.923076923076923,0.928571428571429,0.846153846153846,0.571428571428571,0.714285714285714,0.928571428571429,0.846153846153846,0.785714285714286,0.785714285714286,0.846153846153846,0.923076923076923,0.769230769230769,0.714285714285714,0.928571428571429,0.857142857142857,0.785714285714286,0.923076923076923,0.785714285714286,0.785714285714286,0.923076923076923
410,"inclusion",0.855824175824176,0.923076923076923,0.769230769230769,0.928571428571429,0.857142857142857,0.785714285714286,0.928571428571429,1,0.769230769230769,0.857142857142857,0.785714285714286,0.785714285714286,0.692307692307692,0.928571428571429,0.785714285714286,0.846153846153846,0.857142857142857,0.857142857142857,0.769230769230769,1,1,0.857142857142857,0.769230769230769,1,0.857142857142857,0.785714285714286
415,"inclusion",0.835164835164835,0.769230769230769,0.928571428571429,0.857142857142857,0.714285714285714,0.923076923076923,0.769230769230769,0.714285714285714,0.857142857142857,0.846153846153846,0.928571428571429,0.928571428571429,0.846153846153846,0.928571428571429,0.714285714285714,0.769230769230769,0.923076923076923,0.857142857142857,0.923076923076923,0.642857142857143,0.857142857142857,0.769230769230769,0.928571428571429,0.857142857142857,0.857142857142857,0.769230769230769
420,"inclusion",0.843956043956044,0.846153846153846,0.923076923076923,0.928571428571429,0.714285714285714,0.785714285714286,0.846153846153846,1,0.857142857142857,0.857142857142857,0.785714285714286,0.846153846153846,0.857142857142857,0.857142857142857,0.769230769230769,0.857142857142857,0.857142857142857,0.857142857142857,0.846153846153846,0.928571428571429,0.846153846153846,0.785714285714286,0.846153846153846,0.928571428571429,0.857142857142857,0.615384615384615
425,"inclusion",0.856043956043956,0.857142857142857,0.846153846153846,0.928571428571429,0.785714285714286,0.923076923076923,0.923076923076923,0.857142857142857,1,0.785714285714286,0.846153846153846,0.846153846153846,0.846153846153846,1,0.857142857142857,0.714285714285714,0.857142857142857,0.769230769230769,0.785714285714286,0.923076923076923,0.928571428571429,0.923076923076923,0.769230769230769,0.642857142857143,0.928571428571429,0.857142857142857
430,"inclusion",0.861978021978022,0.846153846153846,0.857142857142857,0.846153846153846,0.857142857142857,0.928571428571429,0.923076923076923,1,0.928571428571429,0.642857142857143,0.846153846153846,1,0.769230769230769,0.857142857142857,0.846153846153846,0.928571428571429,0.714285714285714,0.923076923076923,0.928571428571429,0.923076923076923,0.857142857142857,0.714285714285714,0.846153846153846,0.923076923076923,0.857142857142857,0.785714285714286
435,"inclusion",0.794505494505495,0.5,0.692307692307692,0.857142857142857,0.923076923076923,0.857142857142857,0.928571428571429,0.928571428571429,0.5,0.923076923076923,0.615384615384615,0.769230769230769,0.928571428571429,0.846153846153846,0.642857142857143,0.928571428571429,0.769230769230769,0.714285714285714,0.857142857142857,0.642857142857143,0.923076923076923,0.923076923076923,0.785714285714286,0.785714285714286,0.692307692307692,0.928571428571429
440,"inclusion",0.842637362637363,0.857142857142857,1,0.642857142857143,0.928571428571429,0.769230769230769,1,0.5,1,0.846153846153846,0.857142857142857,0.923076923076923,0.928571428571429,0.857142857142857,0.642857142857143,0.923076923076923,0.846153846153846,0.857142857142857,0.714285714285714,0.846153846153846,0.928571428571429,0.785714285714286,0.923076923076923,0.785714285714286,0.846153846153846,0.857142857142857
445,"inclusion",0.852747252747253,0.846153846153846,0.785714285714286,0.928571428571429,0.928571428571429,0.769230769230769,0.857142857142857,1,0.769230769230769,0.785714285714286,0.846153846153846,0.928571428571429,0.692307692307692,0.857142857142857,0.769230769230769,0.928571428571429,0.857142857142857,0.857142857142857,0.923076923076923,0.928571428571429,0.846153846153846,0.642857142857143,1,1,0.571428571428571,1
450,"inclusion",0.826373626373626,0.928571428571429,0.928571428571429,0.846153846153846,0.692307692307692,0.785714285714286,0.857142857142857,0.642857142857143,0.928571428571429,0.692307692307692,0.769230769230769,0.923076923076923,0.857142857142857,0.642857142857143,0.857142857142857,0.846153846153846,0.714285714285714,0.857142857142857,1,0.846153846153846,0.928571428571429,0.923076923076923,0.785714285714286,0.857142857142857,0.857142857142857,0.692307692307692
455,"inclusion",0.831868131868132,0.769230769230769,0.769230769230769,0.857142857142857,0.785714285714286,0.857142857142857,0.928571428571429,0.846153846153846,0.769230769230769,0.642857142857143,0.928571428571429,0.714285714285714,0.692307692307692,0.857142857142857,0.857142857142857,0.923076923076923,0.692307692307692,0.923076923076923,0.857142857142857,0.857142857142857,0.928571428571429,0.857142857142857,0.857142857142857,0.769230769230769,1,0.857142857142857
460,"inclusion",0.847472527472527,0.857142857142857,0.785714285714286,0.769230769230769,0.857142857142857,0.923076923076923,1,1,0.714285714285714,0.857142857142857,0.692307692307692,0.642857142857143,0.923076923076923,0.923076923076923,0.857142857142857,0.928571428571429,0.923076923076923,0.857142857142857,0.769230769230769,0.714285714285714,0.928571428571429,0.769230769230769,0.923076923076923,0.928571428571429,0.714285714285714,0.928571428571429
465,"inclusion",0.838241758241758,0.615384615384615,0.923076923076923,0.857142857142857,1,0.785714285714286,0.923076923076923,0.785714285714286,0.857142857142857,0.846153846153846,0.857142857142857,0.923076923076923,0.785714285714286,0.714285714285714,0.928571428571429,0.769230769230769,0.785714285714286,0.846153846153846,0.846153846153846,0.785714285714286,0.857142857142857,1,0.785714285714286,0.785714285714286,0.846153846153846,0.846153846153846
470,"inclusion",0.852747252747253,0.857142857142857,0.928571428571429,0.928571428571429,0.846153846153846,0.769230769230769,0.785714285714286,0.785714285714286,0.769230769230769,0.923076923076923,0.928571428571429,0.714285714285714,0.785714285714286,0.928571428571429,1,0.923076923076923,0.785714285714286,0.857142857142857,0.928571428571429,0.923076923076923,0.615384615384615,0.928571428571429,0.785714285714286,0.928571428571429,0.846153846153846,0.846153846153846
475,"inclusion",0.838021978021978,0.928571428571429,0.857142857142857,0.923076923076923,0.846153846153846,0.714285714285714,0.642857142857143,0.846153846153846,1,0.714285714285714,0.846153846153846,0.923076923076923,0.769230769230769,0.928571428571429,0.857142857142857,0.857142857142857,0.769230769230769,0.769230769230769,0.714285714285714,1,0.857142857142857,1,0.846153846153846,0.714285714285714,0.769230769230769,0.857142857142857
480,"inclusion",0.834505494505494,0.785714285714286,0.928571428571429,0.769230769230769,0.615384615384615,0.857142857142857,1,0.857142857142857,0.714285714285714,0.857142857142857,0.846153846153846,0.769230769230769,0.692307692307692,0.785714285714286,0.857142857142857,1,0.928571428571429,0.857142857142857,0.857142857142857,0.769230769230769,0.846153846153846,0.923076923076923,0.928571428571429,0.857142857142857,0.846153846153846,0.714285714285714
485,"inclusion",0.82967032967033,0.692307692307692,0.846153846153846,0.857142857142857,1,0.714285714285714,0.923076923076923,0.857142857142857,0.785714285714286,0.923076923076923,0.928571428571429,0.769230769230769,0.857142857142857,0.642857142857143,0.769230769230769,0.928571428571429,0.571428571428571,0.769230769230769,1,0.785714285714286,0.714285714285714,0.928571428571429,0.846153846153846,0.846153846153846,0.857142857142857,0.928571428571429
490,"inclusion",0.844835164835165,0.785714285714286,0.692307692307692,0.846153846153846,0.928571428571429,0.857142857142857,0.714285714285714,0.714285714285714,0.857142857142857,0.923076923076923,1,0.923076923076923,0.846153846153846,0.571428571428571,0.928571428571429,0.857142857142857,0.923076923076923,0.857142857142857,0.857142857142857,0.857142857142857,0.769230769230769,0.923076923076923,0.857142857142857,0.846153846153846,0.857142857142857,0.928571428571429
495,"inclusion",0.829230769230769,0.928571428571429,0.642857142857143,0.923076923076923,0.846153846153846,1,0.846153846153846,0.857142857142857,1,0.857142857142857,0.692307692307692,0.785714285714286,0.846153846153846,0.923076923076923,0.714285714285714,0.857142857142857,0.642857142857143,1,0.928571428571429,0.846153846153846,0.785714285714286,0.538461538461538,0.769230769230769,0.857142857142857,0.714285714285714,0.928571428571429
500,"inclusion",0.834945054945055,0.857142857142857,0.857142857142857,0.846153846153846,0.785714285714286,0.846153846153846,0.923076923076923,0.615384615384615,0.857142857142857,0.857142857142857,0.928571428571429,1,0.785714285714286,0.785714285714286,0.642857142857143,1,0.923076923076923,0.857142857142857,0.928571428571429,0.785714285714286,0.538461538461538,0.928571428571429,0.923076923076923,0.857142857142857,0.615384615384615,0.928571428571429
505,"inclusion",0.833406593406593,0.923076923076923,0.785714285714286,0.857142857142857,1,0.785714285714286,0.785714285714286,0.923076923076923,0.928571428571429,0.928571428571429,0.923076923076923,0.928571428571429,1,0.769230769230769,0.642857142857143,0.571428571428571,0.857142857142857,0.692307692307692,0.785714285714286,1,0.714285714285714,0.714285714285714,0.928571428571429,0.769230769230769,0.692307692307692,0.928571428571429
510,"inclusion",0.822637362637363,0.857142857142857,0.846153846153846,0.642857142857143,0.538461538461538,0.928571428571429,0.785714285714286,0.615384615384615,0.928571428571429,0.785714285714286,0.923076923076923,1,0.642857142857143,0.923076923076923,0.857142857142857,0.769230769230769,1,0.857142857142857,0.857142857142857,0.769230769230769,0.769230769230769,0.923076923076923,0.785714285714286,0.846153846153846,1,0.714285714285714
515,"inclusion",0.824835164835165,0.615384615384615,0.846153846153846,0.785714285714286,0.928571428571429,0.785714285714286,0.785714285714286,1,0.928571428571429,0.785714285714286,0.538461538461538,0.857142857142857,0.785714285714286,1,0.692307692307692,0.846153846153846,0.785714285714286,0.857142857142857,0.769230769230769,0.769230769230769,1,0.769230769230769,0.846153846153846,0.928571428571429,0.928571428571429,0.785714285714286
520,"inclusion",0.840659340659341,0.857142857142857,0.857142857142857,0.692307692307692,0.769230769230769,0.928571428571429,0.785714285714286,0.928571428571429,0.846153846153846,0.928571428571429,0.846153846153846,0.857142857142857,0.923076923076923,0.785714285714286,0.846153846153846,1,0.846153846153846,0.785714285714286,0.846153846153846,0.571428571428571,0.928571428571429,0.846153846153846,0.857142857142857,0.857142857142857,0.769230769230769,0.857142857142857
525,"inclusion",0.847692307692308,0.928571428571429,0.785714285714286,0.785714285714286,0.846153846153846,0.769230769230769,0.928571428571429,0.785714285714286,0.846153846153846,0.923076923076923,0.785714285714286,0.857142857142857,1,0.642857142857143,0.923076923076923,0.785714285714286,0.928571428571429,0.857142857142857,0.857142857142857,0.769230769230769,0.846153846153846,1,0.785714285714286,0.928571428571429,0.769230769230769,0.857142857142857
530,"inclusion",0.80989010989011,0.846153846153846,0.846153846153846,1,0.571428571428571,0.857142857142857,0.428571428571429,0.857142857142857,1,0.846153846153846,0.857142857142857,0.846153846153846,0.785714285714286,0.923076923076923,0.714285714285714,0.857142857142857,0.846153846153846,0.928571428571429,0.785714285714286,0.692307692307692,0.857142857142857,0.846153846153846,0.769230769230769,0.642857142857143,0.928571428571429,0.714285714285714
535,"inclusion",0.843516483516484,0.928571428571429,0.923076923076923,0.785714285714286,1,0.769230769230769,0.857142857142857,0.714285714285714,0.769230769230769,0.928571428571429,0.846153846153846,0.846153846153846,0.857142857142857,1,0.846153846153846,0.857142857142857,0.923076923076923,0.857142857142857,0.785714285714286,0.642857142857143,0.769230769230769,0.928571428571429,0.857142857142857,0.769230769230769,0.857142857142857,0.769230769230769
540,"inclusion",0.82021978021978,0.846153846153846,0.769230769230769,0.857142857142857,0.714285714285714,0.857142857142857,0.769230769230769,0.846153846153846,0.785714285714286,0.928571428571429,0.857142857142857,0.615384615384615,0.857142857142857,0.857142857142857,0.923076923076923,0.928571428571429,0.857142857142857,0.846153846153846,0.846153846153846,0.857142857142857,0.714285714285714,0.692307692307692,0.785714285714286,1,0.571428571428571,0.923076923076923
545,"inclusion",0.830989010989011,1,1,0.923076923076923,0.714285714285714,0.571428571428571,0.857142857142857,0.785714285714286,0.692307692307692,0.785714285714286,1,0.846153846153846,0.714285714285714,0.857142857142857,0.692307692307692,0.857142857142857,0.923076923076923,0.642857142857143,0.928571428571429,0.785714285714286,0.923076923076923,0.785714285714286,0.923076923076923,0.857142857142857,0.923076923076923,0.785714285714286
550,"inclusion",0.826373626373626,0.846153846153846,0.785714285714286,0.857142857142857,0.785714285714286,0.923076923076923,0.769230769230769,0.857142857142857,0.857142857142857,0.928571428571429,0.769230769230769,0.785714285714286,0.857142857142857,0.692307692307692,0.769230769230769,0.714285714285714,0.846153846153846,0.857142857142857,0.857142857142857,0.714285714285714,1,0.928571428571429,0.692307692307692,0.857142857142857,0.785714285714286,0.923076923076923
555,"inclusion",0.82043956043956,0.769230769230769,0.785714285714286,0.785714285714286,1,0.785714285714286,0.846153846153846,0.857142857142857,0.785714285714286,0.571428571428571,0.846153846153846,0.928571428571429,0.785714285714286,0.928571428571429,0.692307692307692,0.769230769230769,0.769230769230769,0.846153846153846,0.857142857142857,1,0.785714285714286,0.923076923076923,1,0.692307692307692,0.785714285714286,0.714285714285714
560,"inclusion",0.861758241758242,0.857142857142857,0.857142857142857,0.923076923076923,0.923076923076923,0.857142857142857,1,0.714285714285714,0.928571428571429,0.846153846153846,0.769230769230769,0.785714285714286,0.846153846153846,0.846153846153846,0.857142857142857,1,0.923076923076923,0.857142857142857,0.846153846153846,0.857142857142857,0.785714285714286,0.785714285714286,0.928571428571429,0.857142857142857,0.769230769230769,0.923076923076923
565,"inclusion",0.827032967032967,0.846153846153846,0.785714285714286,0.928571428571429,0.769230769230769,0.714285714285714,0.857142857142857,0.857142857142857,0.846153846153846,0.928571428571429,0.846153846153846,1,0.857142857142857,0.857142857142857,0.692307692307692,0.857142857142857,0.923076923076923,0.785714285714286,0.642857142857143,0.769230769230769,0.928571428571429,0.846153846153846,0.923076923076923,0.714285714285714,0.857142857142857,0.642857142857143
570,"inclusion",0.834505494505494,0.928571428571429,0.714285714285714,1,0.769230769230769,0.846153846153846,0.692307692307692,0.785714285714286,0.923076923076923,0.857142857142857,1,0.769230769230769,0.923076923076923,0.857142857142857,0.571428571428571,0.928571428571429,0.769230769230769,1,0.923076923076923,0.785714285714286,0.857142857142857,0.857142857142857,0.857142857142857,0.769230769230769,0.692307692307692,0.785714285714286
575,"inclusion",0.84967032967033,0.769230769230769,0.928571428571429,0.785714285714286,0.846153846153846,0.928571428571429,0.785714285714286,1,0.714285714285714,0.846153846153846,0.923076923076923,0.769230769230769,0.857142857142857,0.857142857142857,0.928571428571429,0.769230769230769,0.785714285714286,0.857142857142857,0.923076923076923,0.923076923076923,0.928571428571429,0.846153846153846,0.928571428571429,0.769230769230769,0.785714285714286,0.785714285714286
580,"inclusion",0.837802197802198,1,0.785714285714286,1,0.615384615384615,0.571428571428571,0.692307692307692,0.857142857142857,0.785714285714286,0.928571428571429,0.846153846153846,0.928571428571429,0.846153846153846,0.857142857142857,0.857142857142857,0.846153846153846,0.769230769230769,0.928571428571429,0.846153846153846,0.785714285714286,0.857142857142857,1,0.846153846153846,0.714285714285714,0.923076923076923,0.857142857142857
585,"inclusion",0.822637362637363,0.928571428571429,0.769230769230769,0.857142857142857,0.785714285714286,0.692307692307692,0.857142857142857,0.785714285714286,0.928571428571429,0.923076923076923,0.769230769230769,0.846153846153846,0.714285714285714,0.846153846153846,0.785714285714286,0.857142857142857,0.928571428571429,0.928571428571429,0.923076923076923,0.857142857142857,0.692307692307692,0.642857142857143,0.857142857142857,0.538461538461538,0.923076923076923,0.928571428571429
590,"inclusion",0.85032967032967,0.857142857142857,0.857142857142857,0.846153846153846,0.714285714285714,0.846153846153846,0.923076923076923,0.642857142857143,1,0.857142857142857,0.846153846153846,0.857142857142857,0.846153846153846,0.857142857142857,0.923076923076923,0.785714285714286,0.785714285714286,0.857142857142857,0.846153846153846,0.928571428571429,0.846153846153846,0.923076923076923,0.785714285714286,0.769230769230769,0.928571428571429,0.928571428571429
595,"inclusion",0.827692307692308,0.857142857142857,1,0.615384615384615,1,0.857142857142857,0.642857142857143,0.769230769230769,0.714285714285714,0.857142857142857,0.692307692307692,0.928571428571429,0.923076923076923,0.928571428571429,0.785714285714286,0.769230769230769,0.615384615384615,0.692307692307692,0.928571428571429,0.928571428571429,0.928571428571429,0.928571428571429,0.769230769230769,0.857142857142857,0.857142857142857,0.846153846153846
600,"inclusion",0.845054945054945,1,0.857142857142857,0.769230769230769,0.642857142857143,0.923076923076923,0.857142857142857,0.785714285714286,0.846153846153846,1,0.714285714285714,0.928571428571429,0.923076923076923,0.928571428571429,0.923076923076923,0.642857142857143,0.928571428571429,0.769230769230769,0.857142857142857,0.928571428571429,0.769230769230769,1,0.714285714285714,0.846153846153846,0.928571428571429,0.642857142857143
605,"inclusion",0.858461538461538,0.928571428571429,0.923076923076923,0.846153846153846,0.785714285714286,0.785714285714286,0.857142857142857,0.928571428571429,0.769230769230769,0.769230769230769,1,1,0.923076923076923,0.785714285714286,0.769230769230769,0.857142857142857,0.923076923076923,0.785714285714286,0.785714285714286,0.923076923076923,0.928571428571429,0.714285714285714,1,0.857142857142857,0.692307692307692,0.923076923076923
